,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20
151,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594111518114642,0.28782334554343925,0.3837644607245857,0.3837644607245857,0.671587806268025,0.671587806268025,0.671587806268025,0.8634700366303178,2.9741745706155394,4.317350183151589,4.4132912983327355,7.003701408223689,7.003701408223689,8.538759251122032,9.498170402933496,9.498170402933496,18.22881188441782,21.874574261301383,31.756509124959468,31.756509124959468,37.12921157510367,40.103386145719206,40.103386145719206,47.49085201466748,50.848791046007605,59.86725587303537,66.67907505089677,71.28424857959179,78.76765556372122,85.57947474158262,92.67911726498744,101.79352320719636,110.90792914940526,116.28063159954947,126.0666253480264,135.75667798132218,148.13308183969008,154.75301878718918,160.50948569805797,166.45783483928903,168.37665714291197,175.76412301186025,180.75306100127986,187.56488017914126,192.93758262928546,199.6534606919657,202.81951749294353,205.7936920635591,208.19221994308774
152,Holy See,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,1234.567901234568,4938.271604938272,4938.271604938272,4938.271604938272,4938.271604938272,7407.407407407407,7407.407407407407,7407.407407407407,7407.407407407407,7407.407407407407,8641.975308641975,8641.975308641975,8641.975308641975,8641.975308641975,8641.975308641975,8641.975308641975,9876.543209876543,9876.543209876543,9876.543209876543,9876.543209876543,9876.543209876543,9876.543209876543,9876.543209876543
153,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033078720905404285,0.033078720905404285,0.033078720905404285,0.033078720905404285,0.033078720905404285,0.033078720905404285,0.033078720905404285,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.04961808135810643,0.33078720905404285,1.025440348067533,2.563600870168832,3.7875135436687906,5.32567406577009,7.49233028507407,10.833281096519903,14.686952081999502,18.656398590648017,28.01767660687743,33.67413788170156,41.38147985266076,51.090084438396914,63.80885262652487,76.67647505872714,97.3010575432467,121.9777833386783,151.69901407218404,167.85796923447404,206.1135099615741,206.1135099615741,292.08510559471983,349.9232490978192,409.2995531230199,462.77130546660595,521.0890904228337,590.6701798473516,678.6926561766325,777.6972678465074,886.1458543348754,978.1046984518993,1057.31169565989,1144.1267986761234,1230.2968666347015,1332.8905195228128,1430.62160043783,1529.4277397822725,1615.7135832640197,1682.6979930974633,1749.732021012265,1828.8232426970867,1906.0289772903002,1981.8619449659395,2061.3335719411734,2132.717451655036,2192.2426099243107,2242.5057263400727,2305.9507130366383,2375.4821843797977,2440.829197528424,2518.464955493408,2586.144018465865,2638.292621973235,2687.447601238666
154,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7944014132354935,6.7944014132354935,6.7944014132354935,11.324002355392489,13.588802826470987,13.588802826470987,27.177605652941974,40.76640847941296,47.56080989264846,67.94401413235494,86.06241790098292,86.06241790098292,120.03442496716039,144.94723014902385,165.33043438873034,203.8320423970648,242.33365040539928,249.12805181863476,292.1592607691262,303.4832631245187,314.8072654799112,337.4552701906962,341.9848711328532,353.3088734882457,382.75127961226616,425.7824885627576,443.9008923313856,457.48969515785654,482.40250033972006,514.109706934819,545.816913529918,663.5865380259999,677.1753408524709,763.2377587534538,792.6801648774742,837.9761742990443,856.0945780676722,869.6833808941432,890.0665851338497
155,Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1844091328853934,3.1844091328853934,4.77661369932809,22.290863930197755,22.290863930197755,33.43629589529663,42.989523293952814,74.83361462280675,82.79463745502022,109.86211508454608,130.56077444830112,133.74518358118652,135.3373881476292,144.8906155462854,173.55029774225395,195.8411616724517,229.2774575677483,277.04359456102924,320.03311785498204,340.7317772187371,370.9836639811483,383.7213005126899,394.8667324777888,401.23555074355954,406.01216444288764,418.7498009744292,433.0796420724135,436.26405120529887,450.59389230328316
156,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799892482408394,0.4799892482408394,0.4799892482408394,0.4799892482408394,0.4799892482408394,0.4799892482408394,0.4799892482408394,0.4799892482408394,0.4799892482408394,1.439967744722518,1.439967744722518,1.439967744722518,1.439967744722518,3.359924737685876,3.359924737685876,3.359924737685876,6.719849475371752,6.719849475371752,6.719849475371752,8.63980646833511,12.479720454261823,16.799623688429378,23.03948391556029,32.15927963213624,40.79908610047135,55.19876354769653,65.27853776075416,71.03840873964423,84.95809693862857,96.47783889640871,105.11764536474382,115.6774088260423,124.3172152943774,136.7969357486392,157.91646267123616,169.91619387725714,184.31587132448232,206.39537674356094,231.83480690032542,266.39403277366586,273.5938714972784,287.5135596962628,296.1533661645979,318.2328715836765,341.2723554992368,364.7918286630379,397.43109754341504,409.9108179976768,435.83023740268214
157,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19614169668451883,0.19614169668451883,0.4903542417112971,0.7845667867380753,1.2749210284493726,1.9614169668451884,2.9421254502677825,2.9421254502677825,4.020904782032637,5.786180052193306,5.786180052193306,10.983935014333056,16.57397336984184,24.027357843853558,32.46145080128787,43.935740057332225,43.935740057332225,76.98561594867365,100.03226530910462,125.53068587809206,156.9133573476151,202.0259475850544,231.64334378441677,293.72219078506697,347.5630865249674,418.56638072476323,507.0262859294812,584.6983978165507,628.4379961771983,729.9413242114368,809.1825696719825,885.9720439239717,969.5284067115766,1032.0976079539382,1106.0430276040017,1150.371051054703,1220.1974950743918,1288.7490180656312,1368.6767594645726,1517.3521655514378,1567.8586524477014,1626.5050197563726,1660.731745827821,1711.1401618757425
158,San Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.463759575721863,29.463759575721863,29.463759575721863,29.463759575721863,235.7100766057749,294.63759575721866,471.4201532115498,618.7389510901592,618.7389510901592,677.6664702416028,1060.695344725987,1060.695344725987,1502.651738361815,1826.7530936947555,2032.9994107248085,2357.1007660577493,2357.1007660577493,2975.8397171479082,3211.5497937536834,3211.5497937536834,3506.187389510902,3506.187389510902,4242.781378903948,4242.781378903948,5156.157925751326,5509.723040659988,5509.723040659988,6128.461991750148,6128.461991750148,6570.418385385976,6599.882144961697,6599.882144961697,6776.664702416028,6953.44725987036,6953.44725987036,7218.6210960518565,7218.6210960518565,7631.1137301119625,7837.360047142016,7837.360047142016,8220.3889216264,8220.3889216264,9811.431938715381,10135.53329404832,10489.098408956983,10489.098408956983,10489.098408956983,10931.054802592811
159,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11445091600790626,0.11445091600790626,0.11445091600790626,0.11445091600790626,0.5722545800395313,1.3734109920948752,2.1745674041502188,4.005782060276719,5.2647421363636875,5.493643968379501,6.294800380434844,7.439309540513907,9.49942602865622,11.788444348814345,15.450873661067344,19.57110663735197,25.40810335375519,28.498278085968657,34.678627550395596,43.949151747036005,43.949151747036005,52.30406861561316,75.42315364921022,84.80812876185854,89.84396906620641,103.00582440711564,121.31797096838064,134.02202264525823,168.92955202766964,185.86828759683976,218.37234774308513,251.79201521739378,280.0613914713466,305.1261420770781,328.13077619466725,355.37009420454893,386.84409610672316,415.4568251086997,463.984013496052,511.02333997530144
160,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620333536963728,3.3671167379373044,3.3671167379373044,7.696266829570982,7.696266829570982,14.911516982293778,27.417950580346623,42.81048423948859,67.82335143559428,87.06401850952173,105.34265222975282,121.69721924259115,132.27958613325126,132.27958613325126,137.5707695785813,164.02668680523155,184.22938723285537,199.14090421514916,212.60937116689837,230.88800488712945,253.9768053758424,270.33137238868073,304.0025397680538,329.01540696415947,351.14217409917603,363.6486076972289,385.77537483224546,404.53502522932473,431.47195913282314,449.26957617620604,469.95329328067805,479.5736268176418,491.1180270619983,509.39666078222933,524.7891944413714,540.6627447773615,557.9793451438962,571.4478120956454,579.6250956020646,582.9922123400019,586.8403457547873
161,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021388187475162967,0.021388187475162967,0.021388187475162967,0.021388187475162967,0.021388187475162967,0.021388187475162967,0.021388187475162967,0.021388187475162967,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.042776374950325935,0.1283291248509778,0.2780464371771186,0.3208228121274445,0.684421999205215,0.9624684363823336,1.7966077479136893,2.566582497019556,3.52905093340189,4.748177619486179,5.539540556067209,8.555274990065188,10.694093737581484,14.394250170784677,22.949525160849863,36.25297777040123,48.700902880946074,48.700902880946074,111.90299687005265,136.69190615376652,166.78508593132082,212.64135987807023,251.26842645821455,297.50968777951687,384.1960116163524,436.53290636807617,542.7038689947851,615.2953772854883,751.4953551273261,853.067857446875,1059.0361028326943,1235.9378014397673,1405.610292680235,1566.36390974356,1713.4076986353055,1881.219417565434,2051.619107180057,2226.8953035390177,2396.867229404138,2549.4505588519505,2698.5048373663612,2815.669328355304,2923.230523167899,3035.882106599582,3170.157147568655,3277.1408613194203,3385.1725962564683,3486.8520395133933,3568.212704668913,3638.109301337746,3690.3392551520938
162,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220643098241251,0.2220643098241251,0.3330964647361876,0.3330964647361876,0.9992893942085629,1.5544501687688754,1.9985787884171258,2.331675253153313,3.2199324924498134,4.552318351394564,6.106768520163439,8.77154023805294,11.547344110854503,14.545212293480192,20.207852193995382,27.313910108367384,33.53171078344289,55.96020607567952,72.72606146740097,95.48765322437379,113.03073370047966,147.8948303428673,182.75892698525493,223.5077278379819,265.14478593000536,312.444483922544,397.71717889500803,496.7578610765678,586.5828744004264,620.4476816486055,767.12115828744,850.1732101616628,918.3469532776693,975.7505773672056,1067.9072659442174,1130.3073370047966,1189.265411263102,1235.676852016344,1279.5345532066087,1308.0698170190087,1338.0484988452656,1365.3624089536331,1403.3354059335584,1436.9781488719134,1470.5098596553562,1505.0408598330077,1532.9099307159354,1548.343400248712,1559.0024871202702,1579.5434357790016
163,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.08628410594997937,0.17256821189995875,0.690272847599835,1.1216933773497317,1.9845344368495255,4.314205297498969,9.404967548547752,14.582013905546514,17.256821189995875,20.62190132204507,23.03785628864449,27.093209268293524,27.093209268293524,48.23281522603847,59.449748999535785,76.44771787168172,91.28858409507818,107.25114369582435,128.21818144166934,154.87997018021298,194.74322712910345,242.88975824919194,293.45224433587987,322.9614085707728,368.34684830046194,425.9846310750482,537.9814005981214,628.4934277396497,788.1190237471116,934.9745720739764,1026.6945766988044,1102.2794535109865,1204.871255485512,1324.2884581202834,1446.984456781154,1590.3023567640698,1699.020330261044,1795.9173812428708,1914.989447453842,2019.3069315473672,2155.635818948335,2300.9382533681,2417.508080506522,2558.0648890990383,2639.344516903919,2685.075093057408
164,Germany,0.0,0.0,0.0,0.0,0.0,0.01193546019255478,0.04774184077021912,0.04774184077021912,0.04774184077021912,0.0596773009627739,0.09548368154043824,0.1193546019255478,0.14322552231065735,0.14322552231065735,0.14322552231065735,0.14322552231065735,0.15516098250321214,0.15516098250321214,0.16709644269576693,0.16709644269576693,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.19096736308087647,0.20290282327343126,0.32225742519897904,0.5490311688575199,0.5729020892426294,0.9429013552118276,1.5516098250321213,1.89773817061621,2.3393501977407367,3.127090570449352,5.752891812811404,7.996758329011702,9.53643269385127,12.41287860025697,14.036101186444421,17.389965500552314,22.772858047394518,24.801886280128834,43.862816207638815,54.724084982863666,69.16599181585495,86.79466652025836,110.48655500247959,147.12841779362276,182.85125014993923,236.89501390182727,265.12237725721934,296.87070136941503,346.79673135487167,393.703089911612,445.46718076672204,524.4202499404719,607.1687954554542,688.616375809448,741.132400656689,798.3032549790264,857.0615255069736,929.4381561146258,1012.05541156749,1088.0246156931012,1146.902240822974,1195.0140808591623,1233.8162619451577,1285.0074507110253,1352.2398979756863,1410.5446210163163,1458.16710718461,1490.8344617316325,1525.9963274588988,1552.4691781659853,1567.8301154338033
165,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.219192448872576,26.219192448872576,26.219192448872576,26.219192448872576,26.219192448872576,26.219192448872576,26.219192448872576,26.219192448872576,26.219192448872576,26.219192448872576,104.8767697954903,104.8767697954903,104.8767697954903,183.53434714210803,734.1373885684321,734.1373885684321,734.1373885684321,970.1101206082852,970.1101206082852,1337.1788148925014,1337.1788148925014,1337.1788148925014,1468.2747771368643,1468.2747771368643,1468.2747771368643,1468.2747771368643,1625.5899318300997,1782.905086523335,1782.905086523335,1966.4394336654432,1966.4394336654432,2018.8778185631882,2018.8778185631882,2018.8778185631882,2045.0970110120609,2045.0970110120609,2045.0970110120609,2071.3162034609336,2071.3162034609336,2071.3162034609336,2071.3162034609336,2071.3162034609336
166,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5974951276398606,1.5974951276398606,1.5974951276398606,1.5974951276398606,1.5974951276398606,1.5974951276398606,3.194990255279721,3.194990255279721,4.792485382919582,4.792485382919582,7.987475638199303,11.182465893479025,30.352407425157352,54.314834339755265,81.4722515096329,94.25221253075178,123.00712482826927,223.6493178695805,324.2915109108917,535.1608677593533,773.1876417776925,1070.3217355187066,1274.8011118566087,1397.808236684878,1755.6471452762069,2129.4610051439345,2321.1604204607174,2563.9796798619764,2925.0135787085846,3115.1154988977282,3175.820313748043,3479.3443879996166,3704.591200996837,3972.9703824403337,4172.657273395316,4359.56420332918,4479.376337902169,4541.678647880124,4744.560529090386,4846.800217259337,4976.197322598166,5148.726796383271,5223.809067382344,5241.381513786383,5258.953960190422,5282.91638710502
167,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,25.4841997961264,50.9683995922528,50.9683995922528,50.9683995922528,50.9683995922528,178.3893985728848,178.3893985728848,178.3893985728848,178.3893985728848,280.3261977573904,280.3261977573904,586.1365953109072,586.1365953109072,586.1365953109072,790.0101936799184,840.9785932721712,1070.3363914373087,1070.3363914373087,1172.2731906218144,1248.7257900101936,1325.1783893985728,1401.630988786952,1529.051987767584,1630.9887869520896,1681.9571865443424,1860.3465851172273,1962.283384301733,2013.2517838939857,2064.2201834862385,2140.6727828746175,2293.577981651376,2344.5463812436287,2370.0305810397554,2370.0305810397554,2370.0305810397554
168,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11554522324492582,0.11554522324492582,0.9243617859594065,0.9243617859594065,2.0798140184086646,3.119721027612997,4.852899376286884,6.470532501715846,10.399070092043324,13.172155449921544,24.726677774414124,30.96611982964012,38.93874023354,43.213913493602256,56.732704613258576,75.33548555569163,75.33548555569163,131.6060092759705,157.0259583898542,254.1994911388368,254.1994911388368,311.9721027612997,349.8709359856354,470.84678472307274,611.6964118586372,759.7098428353872,863.5849985325756,1016.2202384391226,1141.2401699901322,1259.0962976999567,1364.704631745819,1493.768646110401,1626.4145623955758,1713.420115499005,1839.711044505709,1918.6284319819933,2053.007526615842,2175.3699180322183,2265.379646940016,2369.2548026372037,2438.0042104679346,2502.3628998153586,2571.227852869334,2689.892797141873,2778.978164263711,2836.750775886174,2900.9939200103527,2936.5818487697898,2968.1256947156544,2996.780910080396
169,US,0.0030211238490084596,0.0030211238490084596,0.006042247698016919,0.006042247698016919,0.015105619245042296,0.015105619245042296,0.015105619245042296,0.015105619245042296,0.015105619245042296,0.021147866943059215,0.024168990792067677,0.024168990792067677,0.033232362339093054,0.033232362339093054,0.033232362339093054,0.033232362339093054,0.033232362339093054,0.033232362339093054,0.033232362339093054,0.033232362339093054,0.036253486188101515,0.036253486188101515,0.03927461003710997,0.03927461003710997,0.03927461003710997,0.03927461003710997,0.03927461003710997,0.03927461003710997,0.03927461003710997,0.03927461003710997,0.04531685773512689,0.04531685773512689,0.04531685773512689,0.15407731629943142,0.15407731629943142,0.17220405939348218,0.17522518324249065,0.18126743094050757,0.20543642173257523,0.223563164826626,0.29607013720282904,0.3564926141829982,0.45014745350226043,0.6555838752348356,0.7915344484402164,1.2144917873014007,1.564942153786382,1.7613152039719318,2.8972577711991128,3.8700596505798366,5.024128960901068,6.583028866989433,8.238604736246069,10.570912347680599,13.993845668607184,19.398636234483316,23.51340691683284,41.53138955231929,58.22611994194004,77.34077053461657,100.5309171996055,132.46721740747392,162.35519564571462,198.72348454007843,253.2789390054732,307.11838711865295,366.96080831981254,425.703540439933,488.911493608888,568.4909169156198,644.623237910633,736.4351916820001,832.5794370528453,933.0831641378097,1018.3362580329795,1107.7464183443847,1197.0387548256788,1296.2192296647775,1394.0583255149165,1500.0937303674154,1590.3075096226569,1677.6693479644346,1754.1219080874428,1828.3630055529766
170,Diamond Princess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16437.617892751277,16437.617892751277,17246.025330099703,36378.33468067906,36378.33468067906,47157.100511991375,47157.100511991375,58744.27378065211,76798.70654810024,95661.54675289679,122338.99218539476,146052.27701428186,167340.33953112367,170843.43842630018,170843.43842630018,170843.43842630018,186203.17973592022,186203.17973592022,186203.17973592022,189975.74777687952,189975.74777687952,189975.74777687952,189975.74777687952,189975.74777687952,189975.74777687952,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,190245.21692266234,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917,191862.03179735917
171,MS Zaandam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0395701025893,977.0395701025893,977.0395701025893,977.0395701025893,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651,4396.678065461651
